Timestamp,Action,ActionID,Direction
2024-12-10 12:26:06.738,Teleport,,R
2024-12-10 12:26:08.113,Teleport,,R
2024-12-10 12:26:10.867,Teleport,,R
2024-12-10 12:26:18.000,Teleport,,R
2024-12-10 12:26:19.123,Teleport,,R
2024-12-10 12:26:21.490,Teleport,,R
2024-12-10 12:26:52.144,Teleport,,R
2024-12-10 12:26:53.884,Teleport,,R
2024-12-10 12:27:00.817,Teleport,,R
2024-12-10 12:27:21.337,Teleport,,R
2024-12-10 12:27:22.322,Teleport,,R
2024-12-10 12:27:27.994,Grab,,R
2024-12-10 12:27:36.604,Release,,R
2024-12-10 12:27:37.281,PlayVideo,video_zTcsSwKffL4,
2024-12-10 12:35:50.986,Teleport,,R
2024-12-10 12:35:52.886,Teleport,,R
2024-12-10 12:36:07.101,Teleport,,R
2024-12-10 12:36:14.125,Teleport,,R
2024-12-10 12:36:18.765,Touch,concept_modello_di_cloud,R
2024-12-10 12:36:23.337,Touch,concept_modello_di_cloud,R
2024-12-10 12:36:27.577,Teleport,,R
2024-12-10 12:36:54.676,PlayAnnotation,ann16,
2024-12-10 12:37:44.926,PlayAnnotation,ann11,
2024-12-10 12:39:51.215,PlayAnnotation,ann11,
2024-12-10 12:39:54.784,PlayAnnotation,ann11,
2024-12-10 12:39:57.585,Pause,,
2024-12-10 12:40:02.656,Teleport,,R
2024-12-10 12:40:04.494,Teleport,,R
2024-12-10 12:40:06.170,Touch,concept_cloud_computing,L
2024-12-10 12:40:06.210,Touch,concept_cloud_computing,L
2024-12-10 12:40:06.250,Touch,concept_cloud_computing,L
2024-12-10 12:40:12.585,PlayAnnotation,ann1,
2024-12-10 12:40:52.311,PlayAnnotation,ann2,
2024-12-10 12:40:56.748,Pause,,
2024-12-10 12:40:58.257,Touch,concept_cloud_computing,L
2024-12-10 12:41:03.873,Teleport,,R
2024-12-10 12:41:05.176,Teleport,,R
2024-12-10 12:41:10.590,Teleport,,R
2024-12-10 12:41:28.311,Teleport,,R
2024-12-10 12:41:31.308,Teleport,,R
2024-12-10 12:41:36.830,Teleport,,R
2024-12-10 12:41:38.101,Teleport,,R
2024-12-10 12:41:47.259,Teleport,,R
2024-12-10 12:41:55.261,Teleport,,R
2024-12-10 12:42:00.610,Teleport,,R
2024-12-10 12:42:02.589,Teleport,,R
2024-12-10 12:42:03.369,Teleport,,R
2024-12-10 12:42:04.900,Teleport,,R
2024-12-10 12:42:05.300,Teleport,,R
2024-12-10 12:42:05.721,Teleport,,R
2024-12-10 12:42:06.497,Teleport,,R
2024-12-10 12:42:08.579,Grab,,R
2024-12-10 12:42:09.421,Teleport,,R
2024-12-10 12:42:09.500,Release,,R
2024-12-10 12:42:10.128,Teleport,,R
2024-12-10 12:42:10.551,Teleport,,R
2024-12-10 12:42:11.248,Teleport,,R
2024-12-10 12:42:12.128,Teleport,,R
2024-12-10 12:42:12.729,Teleport,,R
2024-12-10 12:42:13.120,Teleport,,R
2024-12-10 12:42:13.427,Teleport,,R
2024-12-10 12:42:13.992,Teleport,,R
2024-12-10 12:42:14.395,Teleport,,R
2024-12-10 12:42:16.425,Grab,,R
2024-12-10 12:42:16.533,Release,,R
2024-12-10 12:42:17.846,Teleport,,R
2024-12-10 12:42:19.528,Teleport,,R
2024-12-10 12:42:20.972,Touch,concept_risorse_hardware,R
2024-12-10 12:42:22.774,Touch,concept_risorse_hardware,R
2024-12-10 12:42:27.204,Touch,concept_risorse_hardware,R
2024-12-10 12:42:30.442,Touch,concept_risorse_hardware,R
2024-12-10 12:42:42.130,Teleport,,R
2024-12-10 12:42:45.958,PlayAnnotation,ann6,
2024-12-10 12:43:16.870,PlayAnnotation,ann6,
2024-12-10 12:43:30.555,Pause,,
