Timestamp,Action,ActionID,Direction
2024-12-16 10:27:22.700,Teleport,,R
2024-12-16 10:27:26.285,Teleport,,R
2024-12-16 10:27:29.120,Teleport,,R
2024-12-16 10:27:41.420,Teleport,,R
2024-12-16 10:27:49.726,Teleport,,R
2024-12-16 10:27:53.433,Teleport,,R
2024-12-16 10:28:00.893,Teleport,,R
2024-12-16 10:28:02.698,Teleport,,R
2024-12-16 10:28:17.714,Teleport,,R
2024-12-16 10:28:49.772,Teleport,,R
2024-12-16 10:28:55.379,Teleport,,R
2024-12-16 10:28:57.998,Teleport,,R
2024-12-16 10:29:04.377,Teleport,,R
2024-12-16 10:29:23.563,PlayVideo,video_zTcsSwKffL4,
2024-12-16 10:29:36.324,Teleport,,R
2024-12-16 10:32:57.228,Grab,,R
2024-12-16 10:32:57.359,Release,,R
2024-12-16 10:33:03.404,PlayVideo,video_zTcsSwKffL4,
2024-12-16 10:33:11.507,Teleport,,R
2024-12-16 10:33:14.530,Teleport,,R
2024-12-16 10:33:17.612,Teleport,,R
2024-12-16 10:33:20.111,Touch,concept_SaaS,R
2024-12-16 10:33:24.943,Grab,,R
2024-12-16 10:33:26.497,Touch,concept_SaaS,R
2024-12-16 10:33:26.690,Release,,R
2024-12-16 10:33:27.280,Grab,concept_SaaS,R
2024-12-16 10:33:28.901,Release,concept_SaaS,R
2024-12-16 10:33:34.266,PlayVideo,video_zTcsSwKffL4,
2024-12-16 10:33:37.759,Teleport,,R
2024-12-16 10:33:41.806,Teleport,,R
2024-12-16 10:33:42.603,Touch,concept_SaaS,L
2024-12-16 10:33:43.585,Touch,concept_SaaS,R
2024-12-16 10:33:44.583,Touch,concept_SaaS,L
2024-12-16 10:34:00.858,Grab,,R
2024-12-16 10:34:01.703,Release,,R
2024-12-16 10:34:06.202,Touch,concept_SaaS,L
2024-12-16 10:34:06.552,Touch,concept_SaaS,R
2024-12-16 10:34:07.570,PlayAnnotation,ann12,
2024-12-16 10:34:09.366,Touch,concept_SaaS,L
2024-12-16 10:34:16.954,PlayVideo,video_zTcsSwKffL4,
2024-12-16 10:34:20.329,Touch,concept_SaaS,R
2024-12-16 10:34:20.745,Touch,concept_SaaS,L
2024-12-16 10:34:24.189,PlayAnnotation,ann12,
2024-12-16 10:34:27.468,Touch,concept_SaaS,L
2024-12-16 10:34:39.880,Teleport,,R
2024-12-16 10:34:44.376,Teleport,,R
2024-12-16 10:36:25.647,Teleport,,R
2024-12-16 10:39:22.338,Teleport,,R
2024-12-16 10:39:23.755,Touch,concept_SaaS,R
2024-12-16 10:39:25.710,Grab,concept_SaaS,R
2024-12-16 10:39:28.880,Release,concept_SaaS,R
2024-12-16 10:39:31.882,Touch,concept_risorse_hardware,R
2024-12-16 10:39:32.336,Grab,concept_risorse_hardware,R
2024-12-16 10:39:36.793,Release,concept_risorse_hardware,R
2024-12-16 10:39:37.670,Touch,concept_risorse_hardware,R
2024-12-16 10:39:40.747,PlayAnnotation,ann6,
2024-12-16 10:39:44.873,Grab,,R
2024-12-16 10:39:47.766,Release,,R
2024-12-16 10:39:50.796,Touch,concept_fornitore_del_servizio,R
2024-12-16 10:39:52.300,Grab,concept_fornitore_del_servizio,R
2024-12-16 10:39:52.908,Release,concept_fornitore_del_servizio,R
2024-12-16 10:39:53.461,Grab,,R
2024-12-16 10:39:54.101,Release,,R
2024-12-16 10:39:55.478,Teleport,,R
2024-12-16 10:39:55.992,Touch,concept_software,R
2024-12-16 10:39:56.113,Grab,concept_software,R
2024-12-16 10:39:58.129,Release,concept_software,R
2024-12-16 10:40:02.288,PlayAnnotation,ann5,
2024-12-16 10:40:05.581,Teleport,,R
2024-12-16 10:40:12.810,PlayVideo,video_zTcsSwKffL4,
2024-12-16 10:40:13.161,Pause,,
2024-12-16 10:41:20.476,PlayVideo,video_zTcsSwKffL4,
2024-12-16 10:41:28.416,Teleport,,R
2024-12-16 10:41:43.255,Teleport,,R
2024-12-16 10:41:46.650,Touch,concept_servizio,R
2024-12-16 10:41:48.368,PlayAnnotation,ann4,
2024-12-16 10:41:51.462,Grab,,R
2024-12-16 10:41:53.390,Release,,R
2024-12-16 10:41:55.839,Teleport,,R
2024-12-16 10:42:00.870,Teleport,,R
2024-12-16 10:42:58.343,Grab,,R
2024-12-16 10:42:59.424,Release,,R
2024-12-16 10:43:01.772,Teleport,,R
2024-12-16 10:43:06.150,Touch,concept_livello_astratto,R
2024-12-16 10:43:06.219,Touch,concept_infrastruttura_cloud,R
2024-12-16 10:43:07.164,Grab,concept_infrastruttura_cloud,R
2024-12-16 10:43:08.530,Release,concept_infrastruttura_cloud,R
2024-12-16 10:43:11.294,PlayAnnotation,ann8,
2024-12-16 10:43:15.530,Grab,,R
2024-12-16 10:43:15.930,Release,,R
2024-12-16 10:43:17.151,Teleport,,R
2024-12-16 10:43:20.748,Grab,concept_livello_fisico,R
2024-12-16 10:43:20.900,Touch,concept_livello_fisico,R
2024-12-16 10:43:23.290,Release,concept_livello_fisico,R
2024-12-16 10:43:26.764,PlayAnnotation,ann9,
2024-12-16 10:43:29.832,Touch,concept_livello_fisico,R
2024-12-16 10:43:43.894,Teleport,,R
2024-12-16 10:43:46.587,Teleport,,R
2024-12-16 10:43:50.190,Touch,concept_SaaS,R
2024-12-16 10:43:53.830,PlayAnnotation,ann12,
2024-12-16 10:43:55.204,Grab,,R
2024-12-16 10:43:56.161,Release,,R
2024-12-16 10:43:57.530,Teleport,,R
2024-12-16 10:45:04.674,Teleport,,R
2024-12-16 10:45:05.914,Touch,concept_IaaS,R
2024-12-16 10:45:08.210,PlayAnnotation,ann14,
2024-12-16 10:45:11.500,Teleport,,R
2024-12-16 10:46:01.550,Teleport,,R
2024-12-16 10:46:02.366,Touch,concept_caratteristica,R
2024-12-16 10:46:03.746,PlayAnnotation,ann17,
2024-12-16 10:46:21.604,Pause,,
2024-12-16 10:46:24.699,Touch,concept_caratteristica,L
2024-12-16 10:46:31.851,Touch,concept_caratteristica,L
2024-12-16 10:46:33.685,Touch,concept_caratteristica,R
2024-12-16 10:46:37.552,PlayAnnotation,ann17,
2024-12-16 10:46:47.696,Teleport,,R
2024-12-16 10:47:27.811,Grab,,R
2024-12-16 10:47:28.963,Release,,R
2024-12-16 10:47:58.533,Teleport,,R
2024-12-16 10:48:00.264,Touch,concept_caratteristica,L
2024-12-16 10:48:11.134,PlayAnnotation,ann17,
2024-12-16 10:48:13.410,PlayAnnotation,ann17,
2024-12-16 10:48:13.695,PlayAnnotation,ann17,
2024-12-16 10:48:16.549,PlayAnnotation,ann17,
2024-12-16 10:48:22.758,PlayAnnotation,ann17,
2024-12-16 10:48:25.645,PlayAnnotation,ann17,
2024-12-16 10:48:31.142,Pause,,
2024-12-16 10:48:40.671,Touch,concept_caratteristica,L
2024-12-16 10:49:02.806,Touch,concept_caratteristica,L
2024-12-16 10:49:21.418,Touch,concept_caratteristica,L
2024-12-16 10:49:24.917,Touch,concept_caratteristica,L
2024-12-16 10:49:35.783,Resume,,
2024-12-16 10:51:18.541,Teleport,,R
2024-12-16 10:51:33.190,Teleport,,R
2024-12-16 10:52:01.930,Touch,concept_caratteristica,R
2024-12-16 10:52:04.800,Touch,concept_caratteristica,L
