Timestamp,Action,ActionID,Direction
2024-12-16 09:59:38.285,Teleport,,R
2024-12-16 09:59:44.369,Teleport,,R
2024-12-16 09:59:46.408,Teleport,,R
2024-12-16 09:59:48.686,Teleport,,R
2024-12-16 09:59:59.683,Teleport,,L
2024-12-16 10:00:09.290,Teleport,,L
2024-12-16 10:00:14.441,Teleport,,L
2024-12-16 10:00:34.648,Teleport,,L
2024-12-16 10:00:40.943,Teleport,,R
2024-12-16 10:00:53.171,PlayVideo,video_zTcsSwKffL4,
2024-12-16 10:02:30.669,Teleport,,R
2024-12-16 10:09:08.417,Teleport,,R
2024-12-16 10:09:35.739,Teleport,,R
2024-12-16 10:09:53.492,Touch,concept_risorse_hardware,R
2024-12-16 10:10:06.558,PlayAnnotation,ann6,
2024-12-16 10:10:39.724,PlayVideo,video_zTcsSwKffL4,
2024-12-16 10:10:46.623,Pause,,
2024-12-16 10:10:56.373,Grab,,R
2024-12-16 10:10:57.289,Release,,R
2024-12-16 10:11:01.588,Teleport,,R
2024-12-16 10:11:04.524,Grab,,R
2024-12-16 10:11:05.293,Release,,R
2024-12-16 10:11:15.645,Teleport,,R
2024-12-16 10:11:22.653,Teleport,,R
2024-12-16 10:11:26.840,Touch,concept_livello_astratto,R
2024-12-16 10:11:28.190,Touch,concept_caratteristica,R
2024-12-16 10:11:30.249,Touch,concept_caratteristica,R
2024-12-16 10:11:30.955,PlayVideo,video_zTcsSwKffL4,
2024-12-16 10:11:36.590,Pause,,
2024-12-16 10:11:37.885,Touch,concept_livello_astratto,R
2024-12-16 10:11:39.742,Touch,concept_caratteristica,R
2024-12-16 10:11:40.692,PlayAnnotation,ann17,
2024-12-16 10:11:44.200,Pause,,
2024-12-16 10:11:54.885,Touch,concept_livello_astratto,R
2024-12-16 10:11:55.761,Grab,concept_livello_astratto,R
2024-12-16 10:11:58.978,Release,concept_livello_astratto,R
2024-12-16 10:12:01.462,Touch,concept_caratteristica,R
2024-12-16 10:12:06.830,Touch,concept_livello_astratto,R
2024-12-16 10:12:18.262,Touch,concept_livello_astratto,R
2024-12-16 10:12:21.204,PlayAnnotation,ann10,
2024-12-16 10:12:21.660,Touch,concept_caratteristica,R
2024-12-16 10:13:03.359,PlayVideo,video_zTcsSwKffL4,
2024-12-16 10:13:04.191,Touch,concept_caratteristica,R
2024-12-16 10:13:08.493,Pause,,
