Timestamp,Action,ActionID,Direction
2024-12-12 09:08:19.868,Teleport,,L
2024-12-12 09:08:23.271,Teleport,,L
2024-12-12 09:08:24.509,Teleport,,L
2024-12-12 09:08:29.859,Teleport,,L
2024-12-12 09:08:31.238,Teleport,,L
2024-12-12 09:08:33.426,Teleport,,L
2024-12-12 09:08:53.889,Teleport,,L
2024-12-12 09:08:59.220,Teleport,,L
2024-12-12 09:09:00.468,Teleport,,L
2024-12-12 09:09:01.905,Teleport,,L
2024-12-12 09:09:08.343,Teleport,,L
2024-12-12 09:09:13.690,Teleport,,L
2024-12-12 09:09:21.378,PlayVideo,video_zTcsSwKffL4,
2024-12-12 09:09:23.307,PlayVideo,video_zTcsSwKffL4,
2024-12-12 09:17:42.808,Teleport,,L
2024-12-12 09:17:44.850,Grab,,L
2024-12-12 09:17:47.264,Release,,L
2024-12-12 09:17:51.641,Grab,,L
2024-12-12 09:17:51.683,Teleport,,L
2024-12-12 09:17:51.805,Release,,L
2024-12-12 09:17:53.149,Grab,,L
2024-12-12 09:17:54.946,Release,,L
2024-12-12 09:17:55.461,Teleport,,L
2024-12-12 09:17:56.172,Grab,,L
2024-12-12 09:17:56.910,Touch,concept_risorse_hardware,L
2024-12-12 09:17:58.158,Release,,L
2024-12-12 09:17:58.185,Grab,,L
2024-12-12 09:17:59.908,Release,,L
2024-12-12 09:18:00.670,Grab,,L
2024-12-12 09:18:01.352,Touch,concept_risorse_hardware,L
2024-12-12 09:18:03.536,Grab,,R
2024-12-12 09:18:06.464,Release,,L
2024-12-12 09:18:10.351,Grab,,L
2024-12-12 09:18:11.700,Touch,concept_risorse_hardware,L
2024-12-12 09:18:15.379,Release,,L
2024-12-12 09:18:18.786,Grab,,L
2024-12-12 09:18:18.926,Touch,concept_risorse_hardware,L
2024-12-12 09:18:21.301,Touch,concept_risorse_hardware,L
2024-12-12 09:18:25.200,Release,,L
2024-12-12 09:18:27.757,Release,,R
2024-12-12 09:18:28.451,Grab,,R
2024-12-12 09:18:28.912,Touch,concept_SaaS,R
2024-12-12 09:18:31.368,Touch,concept_SaaS,R
2024-12-12 09:18:32.899,Release,,R
2024-12-12 09:18:33.118,Grab,concept_SaaS,R
2024-12-12 09:18:36.586,Release,concept_SaaS,R
2024-12-12 09:18:38.694,Grab,,L
2024-12-12 09:18:39.320,Touch,concept_risorse_hardware,L
2024-12-12 09:18:41.243,Touch,concept_risorse_hardware,L
2024-12-12 09:18:42.600,Release,,L
2024-12-12 09:18:42.750,Grab,concept_risorse_hardware,L
2024-12-12 09:18:44.653,Release,concept_risorse_hardware,L
2024-12-12 09:18:47.102,Touch,concept_modello_di_cloud,R
2024-12-12 09:18:47.980,Teleport,,L
2024-12-12 09:18:49.660,Grab,,R
2024-12-12 09:18:50.689,Release,,R
2024-12-12 09:18:51.288,Teleport,,L
2024-12-12 09:18:52.119,Grab,,R
2024-12-12 09:18:52.941,Touch,concept_IaaS,R
2024-12-12 09:18:53.160,Grab,concept_IaaS,R
2024-12-12 09:18:53.380,Release,,R
2024-12-12 09:18:55.197,Release,concept_IaaS,R
2024-12-12 09:19:20.125,Grab,,L
2024-12-12 09:19:21.870,Release,,L
2024-12-12 09:19:22.254,Teleport,,L
2024-12-12 09:19:23.646,Grab,,L
2024-12-12 09:19:23.688,Touch,concept_cloud_computing,L
2024-12-12 09:19:24.200,Release,,L
2024-12-12 09:19:30.943,Grab,,L
2024-12-12 09:19:31.121,Release,,L
2024-12-12 09:19:37.503,Grab,,L
2024-12-12 09:19:38.101,Touch,concept_cloud_computing,L
2024-12-12 09:19:44.879,Touch,concept_cloud_computing,L
2024-12-12 09:19:44.949,Release,,L
2024-12-12 09:19:45.101,Grab,concept_cloud_computing,L
2024-12-12 09:20:08.808,Release,concept_cloud_computing,L
2024-12-12 09:20:14.663,PlayAnnotation,ann1,
2024-12-12 09:20:33.190,Pause,,
2024-12-12 09:20:40.779,Touch,concept_cloud_computing,L
2024-12-12 09:21:00.248,Teleport,,L
2024-12-12 09:21:07.176,Grab,,L
2024-12-12 09:21:07.286,Release,,L
2024-12-12 09:21:07.355,Grab,,L
2024-12-12 09:21:07.550,Release,,L
2024-12-12 09:21:07.689,Grab,,L
2024-12-12 09:21:07.772,Touch,concept_livello_astratto,L
2024-12-12 09:21:08.230,Release,,L
2024-12-12 09:21:11.880,PlayAnnotation,ann10,
2024-12-12 09:22:11.600,Pause,,
2024-12-12 09:22:18.577,Resume,,
2024-12-12 09:22:19.949,Pause,,
2024-12-12 09:22:26.581,Grab,,L
2024-12-12 09:22:27.520,Release,,L
2024-12-12 09:22:27.746,Grab,,L
2024-12-12 09:22:28.527,Release,,L
2024-12-12 09:22:29.439,Teleport,,L
2024-12-12 09:22:32.350,Grab,,L
2024-12-12 09:22:32.704,Touch,concept_PaaS,L
2024-12-12 09:22:33.134,Release,,L
2024-12-12 09:22:33.508,Touch,concept_modello_di_cloud,L
2024-12-12 09:22:38.391,Grab,,L
2024-12-12 09:22:39.671,Release,,L
2024-12-12 09:22:39.906,Grab,,L
2024-12-12 09:22:40.452,Touch,concept_PaaS,L
2024-12-12 09:22:42.561,Release,,L
2024-12-12 09:22:44.126,Touch,concept_IaaS,R
2024-12-12 09:22:46.659,Touch,concept_PaaS,L
2024-12-12 09:22:48.796,PlayAnnotation,ann13,
2024-12-12 09:22:53.561,Grab,,L
2024-12-12 09:22:53.642,Release,,L
2024-12-12 09:23:03.720,Touch,concept_IaaS,L
2024-12-12 09:23:05.210,Pause,,
2024-12-12 09:23:05.802,Touch,concept_IaaS,L
2024-12-12 09:23:06.110,Grab,concept_IaaS,L
2024-12-12 09:23:06.348,Release,concept_IaaS,L
2024-12-12 09:23:08.140,PlayAnnotation,ann14,
2024-12-12 09:23:33.545,Pause,,
2024-12-12 09:23:35.768,Grab,,L
2024-12-12 09:23:36.588,Release,,L
2024-12-12 09:23:39.508,Teleport,,L
2024-12-12 09:23:39.512,Touch,concept_cloud_computing,L
2024-12-12 09:23:43.236,Touch,concept_livello_fisico,L
2024-12-12 09:23:43.489,PlayAnnotation,ann9,
2024-12-12 09:24:02.824,Touch,concept_cloud_computing,L
2024-12-12 09:24:04.710,Touch,concept_cloud_computing,L
2024-12-12 09:24:07.379,Pause,,
2024-12-12 09:24:16.715,Touch,concept_cloud_computing,R
2024-12-12 09:24:17.498,Touch,concept_cloud_computing,L
2024-12-12 09:24:18.898,Touch,concept_cloud_computing,R
2024-12-12 09:24:26.300,Teleport,,L
2024-12-12 09:24:26.303,Touch,concept_SaaS,R
