Timestamp,Action,ActionID,Direction
2024-12-17 12:30:00.769,Teleport,,R
2024-12-17 12:30:03.299,Teleport,,R
2024-12-17 12:30:12.817,Teleport,,R
2024-12-17 12:30:16.558,Teleport,,R
2024-12-17 12:30:19.548,Teleport,,R
2024-12-17 12:30:34.748,Teleport,,R
2024-12-17 12:30:36.421,Teleport,,R
2024-12-17 12:30:41.582,Teleport,,R
2024-12-17 12:30:43.733,Teleport,,R
2024-12-17 12:30:46.961,Teleport,,R
2024-12-17 12:30:50.998,Teleport,,R
2024-12-17 12:30:59.140,Teleport,,R
2024-12-17 12:31:02.668,Teleport,,R
2024-12-17 12:31:13.297,Teleport,,R
2024-12-17 12:31:14.365,Teleport,,R
2024-12-17 12:31:15.383,Teleport,,R
2024-12-17 12:31:18.920,Teleport,,R
2024-12-17 12:31:25.460,Resume,,
2024-12-17 12:31:28.241,PlayVideo,video_zTcsSwKffL4,
2024-12-17 12:39:38.594,Teleport,,R
2024-12-17 12:39:43.458,Teleport,,R
2024-12-17 12:39:52.542,Teleport,,R
2024-12-17 12:39:52.547,Touch,concept_cloud_computing,L
2024-12-17 12:39:55.264,Touch,concept_cloud_computing,R
2024-12-17 12:39:59.380,Touch,concept_cloud_computing,R
2024-12-17 12:40:28.798,Grab,,L
2024-12-17 12:40:28.963,Release,,L
2024-12-17 12:40:34.137,PlayAnnotation,ann1,
2024-12-17 12:40:40.774,Touch,concept_cloud_computing,R
2024-12-17 12:40:42.200,Touch,concept_cloud_computing,R
2024-12-17 12:40:42.857,Touch,concept_cloud_computing,R
2024-12-17 12:40:47.247,Touch,concept_cloud_computing,L
2024-12-17 12:41:15.190,PlayAnnotation,ann1,
2024-12-17 12:41:27.113,PlayAnnotation,ann1,
2024-12-17 12:41:32.866,Pause,,
2024-12-17 12:41:42.107,Touch,concept_cloud_computing,L
2024-12-17 12:41:47.208,Touch,concept_cloud_computing,R
2024-12-17 12:41:57.662,Teleport,,R
2024-12-17 12:42:10.300,Touch,concept_fornitore_del_servizio,R
2024-12-17 12:42:16.744,PlayAnnotation,ann7,
2024-12-17 12:42:18.936,PlayAnnotation,ann7,
2024-12-17 12:42:57.102,Pause,,
2024-12-17 12:43:27.947,Teleport,,R
2024-12-17 12:43:32.535,Teleport,,R
2024-12-17 12:43:34.210,Touch,concept_caratteristica,R
2024-12-17 12:43:37.841,PlayAnnotation,ann17,
2024-12-17 12:43:43.650,Pause,,
2024-12-17 12:43:57.563,Resume,,
2024-12-17 12:43:58.465,Teleport,,R
2024-12-17 12:44:00.314,Teleport,,R
2024-12-17 12:44:04.651,Touch,concept_On-Premises,R
2024-12-17 12:44:06.949,PlayAnnotation,ann15,
2024-12-17 12:44:19.464,Pause,,
