Timestamp,Action,ActionID,Direction
2024-12-11 11:52:23.168,Teleport,,R
2024-12-11 11:52:27.303,Teleport,,R
2024-12-11 11:52:32.933,Teleport,,R
2024-12-11 11:52:34.627,Teleport,,R
2024-12-11 11:52:37.207,Teleport,,R
2024-12-11 11:52:51.435,Teleport,,R
2024-12-11 11:52:52.531,Teleport,,R
2024-12-11 11:53:13.224,Teleport,,R
2024-12-11 11:53:14.717,Teleport,,R
2024-12-11 11:53:16.341,Teleport,,R
2024-12-11 11:53:19.279,Teleport,,R
2024-12-11 11:53:22.794,Teleport,,R
2024-12-11 11:53:31.538,PlayVideo,video_zTcsSwKffL4,
2024-12-11 12:01:42.962,Teleport,,R
2024-12-11 12:02:10.555,Teleport,,R
2024-12-11 12:02:13.531,Teleport,,R
2024-12-11 12:02:17.656,Teleport,,R
2024-12-11 12:02:21.300,Teleport,,R
2024-12-11 12:02:32.875,Teleport,,R
2024-12-11 12:02:39.752,Teleport,,R
2024-12-11 12:02:44.322,Teleport,,R
2024-12-11 12:02:53.293,Touch,concept_PaaS,R
2024-12-11 12:03:08.379,PlayAnnotation,ann13,
2024-12-11 12:03:38.580,Pause,,
2024-12-11 12:03:44.518,Touch,concept_modello_di_cloud,R
2024-12-11 12:03:44.849,Grab,concept_modello_di_cloud,R
2024-12-11 12:03:47.333,Release,concept_modello_di_cloud,R
2024-12-11 12:03:55.469,Teleport,,R
2024-12-11 12:03:57.655,Touch,concept_livello_astratto,R
2024-12-11 12:03:58.146,Grab,concept_livello_astratto,R
2024-12-11 12:03:59.591,Release,concept_livello_astratto,R
2024-12-11 12:04:02.183,PlayAnnotation,ann10,
2024-12-11 12:04:24.390,Pause,,
2024-12-11 12:04:25.529,Touch,concept_livello_astratto,R
2024-12-11 12:04:28.853,Touch,concept_infrastruttura_cloud,R
2024-12-11 12:04:33.754,PlayAnnotation,ann8,
2024-12-11 12:04:51.343,Pause,,
2024-12-11 12:04:55.168,Teleport,,R
2024-12-11 12:04:56.491,Touch,concept_cloud_computing,R
2024-12-11 12:04:59.989,PlayAnnotation,ann1,
2024-12-11 12:05:40.178,Pause,,
2024-12-11 12:05:50.626,Touch,concept_cloud_computing,L
2024-12-11 12:05:59.656,Touch,concept_cloud_computing,L
