Timestamp,Action,ActionID,Direction
2024-12-18 10:22:22.394,PlayVideo,video_zTcsSwKffL4,
2024-12-18 10:22:28.477,Teleport,,R
2024-12-18 10:22:33.683,Grab,,R
2024-12-18 10:22:33.948,Release,,R
2024-12-18 10:22:34.838,Pause,,
2024-12-18 10:23:04.779,Teleport,,R
2024-12-18 10:23:16.951,Teleport,,R
2024-12-18 10:23:32.985,Teleport,,R
2024-12-18 10:23:45.200,Teleport,,R
2024-12-18 10:23:59.598,Teleport,,R
2024-12-18 10:24:02.443,Teleport,,R
2024-12-18 10:24:21.103,Teleport,,R
2024-12-18 10:24:36.566,Teleport,,R
2024-12-18 10:24:55.913,Resume,,
2024-12-18 10:33:20.935,Grab,,L
2024-12-18 10:33:20.990,Release,,L
2024-12-18 10:34:22.407,Teleport,,R
2024-12-18 10:34:37.995,Teleport,,R
2024-12-18 10:34:43.404,Teleport,,R
2024-12-18 10:34:55.655,Teleport,,R
2024-12-18 10:34:57.100,Touch,concept_caratteristica,R
2024-12-18 10:34:59.458,Touch,concept_caratteristica,R
2024-12-18 10:35:22.944,PlayAnnotation,ann17,
2024-12-18 10:37:27.111,Teleport,,R
2024-12-18 10:37:29.120,Touch,concept_modello_di_cloud,L
2024-12-18 10:37:30.117,Touch,concept_modello_di_cloud,R
2024-12-18 10:37:31.799,Touch,concept_modello_di_cloud,L
2024-12-18 10:37:32.681,PlayAnnotation,ann11,
2024-12-18 10:37:35.153,Touch,concept_modello_di_cloud,R
2024-12-18 10:39:42.132,Pause,,
2024-12-18 10:40:09.662,Touch,concept_modello_di_cloud,L
2024-12-18 10:40:09.954,Touch,concept_modello_di_cloud,L
2024-12-18 10:40:10.132,Touch,concept_modello_di_cloud,L
2024-12-18 10:40:32.140,Touch,concept_modello_di_cloud,R
2024-12-18 10:41:16.118,Teleport,,R
2024-12-18 10:41:29.699,Teleport,,R
2024-12-18 10:41:32.505,Teleport,,R
2024-12-18 10:41:35.769,Teleport,,R
2024-12-18 10:41:45.892,Teleport,,R
2024-12-18 10:42:08.337,Teleport,,R
2024-12-18 10:42:13.326,Teleport,,R
2024-12-18 10:42:13.342,Touch,concept_infrastruttura_cloud,R
2024-12-18 10:42:16.760,PlayAnnotation,ann8,
2024-12-18 10:43:08.680,Pause,,
2024-12-18 10:43:32.818,Teleport,,R
2024-12-18 10:43:38.291,Touch,concept_fornitore_del_servizio,R
2024-12-18 10:43:47.750,Teleport,,R
2024-12-18 10:43:49.639,Teleport,,R
2024-12-18 10:43:52.390,Teleport,,R
2024-12-18 10:43:53.193,Teleport,,R
2024-12-18 10:43:54.472,Teleport,,R
2024-12-18 10:43:56.459,Teleport,,R
2024-12-18 10:43:56.882,Touch,concept_software,R
2024-12-18 10:44:00.930,PlayAnnotation,ann5,
2024-12-18 10:45:14.538,Pause,,
