Timestamp,Action,ActionID,Direction
2024-12-16 11:07:30.771,Teleport,,R
2024-12-16 11:07:31.859,Teleport,,R
2024-12-16 11:07:32.808,Teleport,,R
2024-12-16 11:07:37.743,Teleport,,R
2024-12-16 11:07:37.770,Teleport,,R
2024-12-16 11:07:38.346,Teleport,,R
2024-12-16 11:07:39.131,Teleport,,R
2024-12-16 11:07:42.168,Teleport,,R
2024-12-16 11:07:44.901,Teleport,,R
2024-12-16 11:07:46.736,Teleport,,R
2024-12-16 11:07:49.271,Teleport,,R
2024-12-16 11:07:57.111,PlayVideo,video_zTcsSwKffL4,
2024-12-16 11:08:01.987,PlayVideo,video_zTcsSwKffL4,
2024-12-16 11:08:09.845,Pause,,
2024-12-16 11:08:18.521,Teleport,,R
2024-12-16 11:08:19.363,Teleport,,R
2024-12-16 11:08:59.376,Teleport,,R
2024-12-16 11:09:00.408,Teleport,,R
2024-12-16 11:09:02.693,Teleport,,R
2024-12-16 11:09:07.538,Teleport,,R
2024-12-16 11:09:16.108,Resume,,
2024-12-16 11:10:35.331,Pause,,
2024-12-16 11:10:56.881,Resume,,
2024-12-16 11:17:33.957,Teleport,,R
2024-12-16 11:17:36.479,Grab,,R
2024-12-16 11:17:37.645,Release,,R
2024-12-16 11:17:40.609,Grab,,R
2024-12-16 11:17:41.958,Release,,R
2024-12-16 11:17:43.211,Grab,,R
2024-12-16 11:17:44.156,Release,,R
2024-12-16 11:17:45.150,Grab,,R
2024-12-16 11:17:45.503,Release,,R
2024-12-16 11:17:46.431,Teleport,,R
2024-12-16 11:17:46.436,Touch,concept_modello_di_cloud,R
2024-12-16 11:17:46.438,Touch,concept_modello_di_cloud,L
2024-12-16 11:17:50.126,Touch,concept_modello_di_cloud,L
2024-12-16 11:17:50.845,Touch,concept_modello_di_cloud,R
2024-12-16 11:17:50.847,Touch,concept_modello_di_cloud,L
2024-12-16 11:17:51.259,Touch,concept_modello_di_cloud,L
2024-12-16 11:17:52.570,Grab,concept_modello_di_cloud,R
2024-12-16 11:17:52.590,Touch,concept_modello_di_cloud,L
2024-12-16 11:17:55.598,Release,concept_modello_di_cloud,R
2024-12-16 11:17:58.635,Teleport,,R
2024-12-16 11:17:59.551,Grab,,R
2024-12-16 11:17:59.604,Release,,R
2024-12-16 11:17:59.967,Grab,,R
2024-12-16 11:18:00.577,Release,,R
2024-12-16 11:18:00.833,Touch,concept_IaaS,R
2024-12-16 11:18:01.230,Grab,concept_IaaS,R
2024-12-16 11:18:02.799,Release,concept_IaaS,R
2024-12-16 11:18:04.773,Teleport,,R
2024-12-16 11:18:06.320,Grab,,R
2024-12-16 11:18:06.472,Release,,R
2024-12-16 11:18:07.800,Teleport,,R
2024-12-16 11:18:09.427,Grab,concept_On-Premises,R
2024-12-16 11:18:09.710,Touch,concept_On-Premises,R
2024-12-16 11:18:13.309,Release,concept_On-Premises,R
2024-12-16 11:18:17.143,Teleport,,R
2024-12-16 11:18:18.865,Touch,concept_modello_di_cloud,R
2024-12-16 11:18:20.752,Grab,,R
2024-12-16 11:18:20.966,Release,,R
2024-12-16 11:18:21.860,Grab,,R
2024-12-16 11:18:22.118,Release,,R
2024-12-16 11:18:22.524,Grab,,R
2024-12-16 11:18:22.759,Release,,R
2024-12-16 11:18:23.284,Grab,,R
2024-12-16 11:18:23.488,Release,,R
2024-12-16 11:18:24.605,Grab,,R
2024-12-16 11:18:24.896,Release,,R
2024-12-16 11:18:25.787,Teleport,,R
2024-12-16 11:18:28.345,Grab,,R
