Timestamp,Action,ActionID,Direction
2024-12-19 09:51:21.797,Teleport,,R
2024-12-19 09:51:24.239,Teleport,,R
2024-12-19 09:51:27.825,Teleport,,R
2024-12-19 09:51:34.338,Teleport,,R
2024-12-19 09:51:35.823,Teleport,,R
2024-12-19 09:51:37.677,Teleport,,R
2024-12-19 09:51:39.107,Teleport,,R
2024-12-19 09:51:41.200,Teleport,,R
2024-12-19 09:51:49.442,Teleport,,R
2024-12-19 09:51:50.893,Teleport,,R
2024-12-19 09:51:52.530,Teleport,,R
2024-12-19 09:52:03.758,Teleport,,R
2024-12-19 09:52:23.723,Teleport,,R
2024-12-19 09:52:25.269,Teleport,,R
2024-12-19 09:52:26.450,Teleport,,R
2024-12-19 09:52:28.379,Teleport,,R
2024-12-19 09:52:29.966,Teleport,,R
2024-12-19 09:52:33.785,Teleport,,R
2024-12-19 09:52:57.540,Teleport,,R
2024-12-19 09:52:58.170,Teleport,,R
2024-12-19 09:53:01.163,Teleport,,R
2024-12-19 09:53:02.701,Teleport,,R
2024-12-19 09:53:31.970,Teleport,,R
2024-12-19 09:53:33.200,Teleport,,R
2024-12-19 09:54:06.375,PlayVideo,video_zTcsSwKffL4,
2024-12-19 09:54:08.329,PlayVideo,video_zTcsSwKffL4,
2024-12-19 10:02:17.465,Grab,,R
2024-12-19 10:02:17.700,Release,,R
2024-12-19 10:02:25.397,Teleport,,R
2024-12-19 10:02:29.422,Teleport,,R
2024-12-19 10:02:33.404,Teleport,,R
2024-12-19 10:02:37.227,Teleport,,R
2024-12-19 10:02:43.490,Touch,concept_PaaS,R
2024-12-19 10:02:44.876,Touch,concept_PaaS,R
2024-12-19 10:03:03.273,PlayAnnotation,ann13,
2024-12-19 10:03:04.617,PlayAnnotation,ann13,
2024-12-19 10:04:11.519,PlayVideo,video_zTcsSwKffL4,
2024-12-19 10:04:18.308,Grab,,R
2024-12-19 10:04:18.569,Release,,R
2024-12-19 10:04:22.700,Teleport,,R
2024-12-19 10:04:25.862,Touch,concept_caratteristica,R
2024-12-19 10:04:28.541,Touch,concept_caratteristica,R
2024-12-19 10:04:31.931,PlayAnnotation,ann17,
2024-12-19 10:06:34.946,Touch,concept_livello_astratto,R
2024-12-19 10:06:38.555,Grab,,R
2024-12-19 10:06:38.861,Release,,R
2024-12-19 10:06:40.943,Grab,,R
2024-12-19 10:06:41.458,Release,,R
2024-12-19 10:06:43.335,PlayVideo,video_zTcsSwKffL4,
2024-12-19 10:06:45.444,Teleport,,R
2024-12-19 10:06:48.871,Touch,concept_livello_astratto,R
2024-12-19 10:06:58.766,PlayAnnotation,ann10,
2024-12-19 10:07:09.516,PlayVideo,video_zTcsSwKffL4,
2024-12-19 10:07:22.601,Pause,,
2024-12-19 10:07:23.527,Resume,,
2024-12-19 10:07:32.343,Pause,,
2024-12-19 10:07:48.663,Grab,,R
2024-12-19 10:07:48.928,Release,,R
2024-12-19 10:07:51.530,PlayVideo,video_zTcsSwKffL4,
2024-12-19 10:07:52.760,Teleport,,R
2024-12-19 10:07:56.886,Touch,concept_livello_astratto,R
2024-12-19 10:08:05.800,PlayAnnotation,ann10,
2024-12-19 10:08:30.610,Pause,,
2024-12-19 10:08:52.927,Touch,concept_livello_astratto,L
