Timestamp,Action,ActionID,Direction
2024-12-12 11:05:27.798,Grab,,R
2024-12-12 11:05:27.864,Release,,R
2024-12-12 11:05:32.686,Teleport,,R
2024-12-12 11:05:43.630,Grab,,R
2024-12-12 11:05:43.793,Release,,R
2024-12-12 11:05:46.531,Grab,,R
2024-12-12 11:05:46.613,Release,,R
2024-12-12 11:06:13.993,Teleport,,R
2024-12-12 11:06:16.190,Teleport,,R
2024-12-12 11:06:24.916,Teleport,,R
2024-12-12 11:06:41.370,Teleport,,R
2024-12-12 11:06:56.330,Teleport,,R
2024-12-12 11:07:01.367,Teleport,,R
2024-12-12 11:07:10.924,Teleport,,R
2024-12-12 11:07:36.823,Teleport,,R
2024-12-12 11:07:39.710,Teleport,,R
2024-12-12 11:07:45.783,Teleport,,R
2024-12-12 11:07:50.200,Teleport,,R
2024-12-12 11:07:57.728,Grab,,R
2024-12-12 11:07:57.822,Release,,R
2024-12-12 11:08:01.940,PlayVideo,video_zTcsSwKffL4,
2024-12-12 11:11:29.749,Grab,,R
2024-12-12 11:11:29.914,Release,,R
2024-12-12 11:11:30.194,Pause,,
2024-12-12 11:11:32.966,Teleport,,R
2024-12-12 11:11:34.493,Teleport,,R
2024-12-12 11:11:38.179,Teleport,,R
2024-12-12 11:11:40.924,Resume,,
2024-12-12 11:12:37.220,Grab,,L
2024-12-12 11:12:38.808,Release,,L
2024-12-12 11:13:27.288,Pause,,
2024-12-12 11:13:55.455,Resume,,
2024-12-12 11:16:47.875,Grab,,R
2024-12-12 11:16:48.936,Release,,R
2024-12-12 11:16:53.434,Teleport,,R
2024-12-12 11:16:55.734,Touch,concept_modello_di_cloud,R
2024-12-12 11:17:19.246,Grab,,R
2024-12-12 11:17:21.835,Release,,R
2024-12-12 11:17:23.289,Grab,,R
2024-12-12 11:17:23.449,Release,,R
2024-12-12 11:17:25.710,Grab,,R
2024-12-12 11:17:25.794,Release,,R
2024-12-12 11:17:30.210,Grab,,R
2024-12-12 11:17:30.451,PlayAnnotation,ann11,
2024-12-12 11:17:30.516,Release,,R
2024-12-12 11:17:32.338,PlayAnnotation,ann11,
2024-12-12 11:17:39.510,PlayAnnotation,ann11,
2024-12-12 11:17:42.820,Pause,,
2024-12-12 11:18:16.173,Touch,concept_SaaS,R
2024-12-12 11:18:22.379,PlayAnnotation,ann12,
2024-12-12 11:18:23.638,Grab,,R
2024-12-12 11:18:23.732,Release,,R
2024-12-12 11:18:23.787,PlayAnnotation,ann12,
2024-12-12 11:19:02.324,PlayAnnotation,ann12,
2024-12-12 11:19:04.519,Touch,concept_PaaS,R
2024-12-12 11:19:08.641,PlayAnnotation,ann13,
2024-12-12 11:19:44.552,Grab,,R
2024-12-12 11:19:44.661,Release,,R
2024-12-12 11:20:24.221,Release,,R
2024-12-12 11:20:24.276,Pause,,
2024-12-12 11:20:24.960,Grab,,R
2024-12-12 11:21:02.606,Teleport,,R
2024-12-12 11:21:10.855,Touch,concept_fornitore_del_servizio,R
2024-12-12 11:21:12.135,Touch,concept_fornitore_del_servizio,R
2024-12-12 11:21:14.511,Grab,,L
2024-12-12 11:21:15.000,Release,,L
2024-12-12 11:21:17.874,Teleport,,R
2024-12-12 11:21:21.400,PlayAnnotation,ann7,
2024-12-12 11:21:22.510,Grab,,L
2024-12-12 11:21:22.830,Release,,L
2024-12-12 11:22:44.688,PlayAnnotation,ann7,
2024-12-12 11:22:48.899,Pause,,
2024-12-12 11:23:06.732,Touch,concept_caratteristica,R
2024-12-12 11:23:07.401,Touch,concept_caratteristica,L
2024-12-12 11:23:07.549,Touch,concept_caratteristica,L
2024-12-12 11:23:10.414,Touch,concept_caratteristica,R
