Timestamp,Action,ActionID,Direction
2024-12-09 12:24:45.149,Teleport,,R
2024-12-09 12:24:47.739,Teleport,,R
2024-12-09 12:24:49.764,Teleport,,R
2024-12-09 12:24:54.699,Teleport,,R
2024-12-09 12:24:55.943,Teleport,,R
2024-12-09 12:24:57.950,Teleport,,R
2024-12-09 12:24:58.940,Teleport,,R
2024-12-09 12:25:01.148,Teleport,,R
2024-12-09 12:25:07.695,Teleport,,R
2024-12-09 12:25:20.407,PlayVideo,video_zTcsSwKffL4,
2024-12-09 12:33:27.450,Teleport,,R
2024-12-09 12:33:31.845,Teleport,,R
2024-12-09 12:33:37.926,Teleport,,R
2024-12-09 12:33:41.112,Teleport,,R
2024-12-09 12:33:44.376,Grab,,R
2024-12-09 12:33:45.530,Release,,R
2024-12-09 12:33:56.860,Teleport,,R
2024-12-09 12:33:57.324,Touch,concept_On-Premises,R
2024-12-09 12:34:05.793,PlayAnnotation,ann15,
2024-12-09 12:34:08.556,PlayAnnotation,ann15,
2024-12-09 12:34:10.957,Pause,,
2024-12-09 12:34:14.706,Resume,,
2024-12-09 12:34:42.649,Pause,,
2024-12-09 12:34:49.949,Teleport,,R
2024-12-09 12:34:54.638,Touch,concept_modello_di_cloud,R
2024-12-09 12:35:00.540,PlayAnnotation,ann11,
2024-12-09 12:36:32.801,Teleport,,R
2024-12-09 12:36:34.372,Pause,,
2024-12-09 12:36:39.397,Teleport,,R
2024-12-09 12:36:45.953,Touch,concept_livello_astratto,R
2024-12-09 12:36:49.511,PlayAnnotation,ann10,
2024-12-09 12:37:12.824,Teleport,,R
2024-12-09 12:37:14.218,Pause,,
2024-12-09 12:37:18.998,Teleport,,R
2024-12-09 12:37:31.618,Teleport,,R
2024-12-09 12:37:36.484,Teleport,,R
2024-12-09 12:37:37.700,Touch,concept_servizio,L
2024-12-09 12:37:41.297,PlayAnnotation,ann4,
2024-12-09 12:38:04.292,Teleport,,R
2024-12-09 12:38:09.590,Touch,concept_caratteristica,L
2024-12-09 12:38:09.600,Pause,,
2024-12-09 12:38:12.326,Touch,concept_caratteristica,L
2024-12-09 12:38:14.768,PlayAnnotation,ann17,
2024-12-09 12:38:22.483,Touch,concept_caratteristica,L
2024-12-09 12:39:13.380,Pause,,
2024-12-09 12:39:16.159,Teleport,,R
2024-12-09 12:39:16.705,Touch,concept_cloud_computing,R
2024-12-09 12:39:17.560,Touch,concept_cloud_computing,R
2024-12-09 12:39:22.780,PlayAnnotation,ann1,
2024-12-09 12:39:27.749,Teleport,,R
2024-12-09 12:39:34.167,Teleport,,R
2024-12-09 12:40:27.566,Teleport,,R
2024-12-09 12:40:30.309,Teleport,,R
2024-12-09 12:40:32.741,Pause,,
2024-12-09 12:40:34.859,Teleport,,R
2024-12-09 12:40:38.778,Teleport,,R
2024-12-09 12:40:40.894,Teleport,,R
2024-12-09 12:40:46.837,Teleport,,R
2024-12-09 12:40:48.783,Teleport,,R
2024-12-09 12:40:49.756,Touch,concept_risorse_hardware,R
2024-12-09 12:40:53.846,PlayAnnotation,ann6,
2024-12-09 12:41:06.403,Teleport,,R
2024-12-09 12:41:15.615,Pause,,
2024-12-09 12:41:16.726,Touch,concept_fornitore_del_servizio,L
2024-12-09 12:41:19.822,PlayAnnotation,ann7,
2024-12-09 12:41:21.306,PlayAnnotation,ann7,
2024-12-09 12:41:58.321,PlayVideo,video_zTcsSwKffL4,
2024-12-09 12:42:10.783,Pause,,
