Timestamp,Action,ActionID,Direction
2024-12-09 11:47:59.214,Teleport,,R
2024-12-09 11:48:03.723,Teleport,,R
2024-12-09 11:48:07.169,Teleport,,R
2024-12-09 11:48:14.280,PlayVideo,video_zTcsSwKffL4,
2024-12-09 11:48:15.272,Teleport,,R
2024-12-09 11:48:17.375,Teleport,,R
2024-12-09 11:48:19.288,Teleport,,R
2024-12-09 11:48:24.614,Teleport,,R
2024-12-09 11:49:08.492,Teleport,,R
2024-12-09 11:49:21.179,PlayVideo,video_zTcsSwKffL4,
2024-12-09 11:49:28.159,Pause,,
2024-12-09 11:49:40.239,Teleport,,R
2024-12-09 11:49:48.207,Resume,,
2024-12-09 11:57:46.856,Teleport,,R
2024-12-09 11:57:46.860,Touch,concept_caratteristica,R
2024-12-09 11:57:47.423,Touch,concept_caratteristica,R
2024-12-09 11:57:48.812,Touch,concept_caratteristica,R
2024-12-09 11:57:50.760,Teleport,,R
2024-12-09 11:57:50.810,Touch,concept_cloud_computing,L
2024-12-09 11:57:55.282,Teleport,,R
2024-12-09 11:57:59.770,Grab,,R
2024-12-09 11:58:00.327,Release,,R
2024-12-09 11:58:07.438,Teleport,,R
2024-12-09 11:58:21.390,PlayAnnotation,ann3,
2024-12-09 11:58:23.311,PlayAnnotation,ann3,
2024-12-09 11:58:24.542,PlayAnnotation,ann3,
2024-12-09 11:59:22.933,Grab,,R
2024-12-09 11:59:23.168,Release,,R
2024-12-09 11:59:23.352,PlayVideo,video_zTcsSwKffL4,
2024-12-09 11:59:26.522,Teleport,,R
2024-12-09 11:59:29.763,Pause,,
2024-12-09 11:59:32.371,Teleport,,R
2024-12-09 11:59:43.493,PlayVideo,video_zTcsSwKffL4,
2024-12-09 11:59:45.947,Teleport,,R
2024-12-09 11:59:51.513,Teleport,,R
2024-12-09 11:59:56.560,Teleport,,R
2024-12-09 11:59:59.833,Pause,,
2024-12-09 12:00:02.240,Touch,concept_modello_di_cloud,R
2024-12-09 12:00:03.119,Teleport,,R
2024-12-09 12:00:09.418,PlayAnnotation,ann11,
2024-12-09 12:00:23.866,PlayAnnotation,ann16,
2024-12-09 12:01:13.795,PlayVideo,video_zTcsSwKffL4,
2024-12-09 12:01:19.233,Pause,,
