Timestamp,Action,Field1,Field2,Field3,Field4,Field5,ActionID,Direction
2025-06-10 10:41:48.431,Teleport,R,,,,,,R
2025-06-10 10:42:21.907,Teleport,R,,,,,,R
2025-06-10 10:42:23.202,Teleport,R,,,,,,R
2025-06-10 10:42:27.315,Touch,map,concept_cloud_computing,R,,,concept_cloud_computing,R
2025-06-10 10:42:45.916,PlayAnnotation,ann1,,,,,,
2025-06-10 10:43:22.758,PlayAnnotation,ann1,,,,,,
2025-06-10 10:43:28.695,PlayAnnotation,ann1,,,,,,
2025-06-10 10:43:32.455,PlayAnnotation,ann1,,,,,,
2025-06-10 10:43:38.985,PlayAnnotation,ann1,,,,,,
2025-06-10 10:43:44.430,PlayAnnotation,ann1,,,,,,
2025-06-10 10:43:55.451,Pause,,,,,,,
2025-06-10 10:44:22.157,Teleport,R,,,,,,R
2025-06-10 10:44:23.286,Teleport,R,,,,,,R
2025-06-10 10:44:28.995,Teleport,R,,,,,,R
2025-06-10 10:44:31.682,Teleport,R,,,,,,R
2025-06-10 10:45:07.458,Touch,table,concept_SaaS,R,,,concept_SaaS,R
2025-06-10 10:45:09.617,Touch,table,concept_SaaS,R,,,concept_SaaS,R
2025-06-10 10:45:12.737,Touch,table,concept_SaaS,R,,,concept_SaaS,R
2025-06-10 10:45:12.805,Touch,table,concept_SaaS,R,,,concept_SaaS,R
2025-06-10 10:45:14.590,Touch,table,concept_SaaS,R,,,concept_SaaS,R
2025-06-10 10:45:14.683,Grab,table,concept_SaaS,R,,,concept_SaaS,R
2025-06-10 10:45:17.591,Touch,table,concept_SaaS,L,,,concept_SaaS,
2025-06-10 10:45:18.884,Release,table,concept_SaaS,R,,,concept_SaaS,R
2025-06-10 10:45:20.919,Touch,table,concept_SaaS,R,,,concept_SaaS,R
2025-06-10 10:45:21.226,Grab,table,concept_SaaS,R,,,concept_SaaS,R
2025-06-10 10:45:24.938,Release,table,concept_SaaS,R,,,concept_SaaS,R
2025-06-10 10:45:29.710,Touch,table,concept_PaaS,R,,,concept_PaaS,R
2025-06-10 10:45:30.520,Touch,table,concept_PaaS,R,,,concept_PaaS,R
2025-06-10 10:45:30.534,Touch,table,concept_modello_di_cloud,R,,,concept_modello_di_cloud,R
2025-06-10 10:45:31.721,Grab,table,concept_modello_di_cloud,R,,,concept_modello_di_cloud,R
